Grid_ID,Longitude,Latitude,Species_N_All,Species_N_Inf,So_Pi,Df_Pi,Co_Pi,Sk_Pi,Um_Pi,Ra_Pi,Cp_Pi,Pa_Pi,Ck_Pi
204,102.6010179,26.49831156,2569,2218,0.129846709,0.214156898,0.040577096,0.091523895,0.083859333,0.238503156,0.11091073,0.080703336,0.009918846
205,101.8450426,23.72850003,1255,1078,0.128014842,0.254174397,0.037105751,0.097402597,0.06122449,0.251391466,0.082560297,0.087198516,0.000927644
206,96.87802665,37.63517154,298,266,0.097744361,0.105263158,0.071428571,0.187969925,0.067669173,0.19924812,0.131578947,0.131578947,0.007518797
207,99.04494371,38.72746927,134,124,0.169354839,0.120967742,0.040322581,0.120967742,0.088709677,0.169354839,0.241935484,0.016129032,0.032258065
208,104.0710138,34.61855426,1242,1089,0.112947658,0.167125803,0.05785124,0.097337006,0.109274564,0.191919192,0.146923783,0.087235996,0.029384757
209,124.5379486,49.20484271,70,54,0.111111111,0.185185185,0.037037037,0.111111111,0.037037037,0.203703704,0.12962963,0.111111111,0.074074074
210,86.53351027,40.6927503,8,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0
211,85.4084168,29.51403109,149,134,0.134328358,0.067164179,0.037313433,0.186567164,0.067164179,0.141791045,0.201492537,0.164179104,0
212,104.7200356,24.81491443,1440,1235,0.117408907,0.254251012,0.050202429,0.104453441,0.07611336,0.219433198,0.070445344,0.106072874,0.001619433
213,124.1463669,41.1040031,716,605,0.107438017,0.185123967,0.054545455,0.085950413,0.102479339,0.201652893,0.14214876,0.095867769,0.024793388
214,78.15836406,39.83873775,100,90,0.122222222,0.122222222,0.033333333,0.188888889,0.033333333,0.233333333,0.122222222,0.1,0.044444444
215,75.92018999,39.2616211,582,511,0.138943249,0.135029354,0.039138943,0.180039139,0.054794521,0.162426614,0.183953033,0.074363992,0.031311155
216,99.98786869,31.68116002,893,767,0.129074316,0.13559322,0.045632334,0.10821382,0.09517601,0.205997392,0.149934811,0.106910039,0.023468057
217,105.069407,36.4344329,333,307,0.110749186,0.198697068,0.039087948,0.13029316,0.068403909,0.156351792,0.166123779,0.117263844,0.013029316
218,113.7347627,27.57950698,816,700,0.145714286,0.247142857,0.055714286,0.088571429,0.082857143,0.208571429,0.072857143,0.097142857,0.001428571
219,97.8828999,38.62488356,91,80,0.125,0.25,0.0125,0.0875,0.1375,0.25,0.1,0.025,0.0125
220,87.6088973,37.24627885,89,82,0.109756098,0.036585366,0.048780488,0.134146341,0.073170732,0.219512195,0.243902439,0.134146341,0
221,122.9476208,41.22462194,371,324,0.095679012,0.203703704,0.037037037,0.114197531,0.101851852,0.185185185,0.157407407,0.077160494,0.027777778
222,85.65996417,35.97334494,14,12,0.083333333,0.083333333,0,0,0.083333333,0.25,0.25,0.25,0
223,105.1796754,34.66647146,1295,1123,0.101513802,0.203918077,0.074799644,0.093499555,0.089937667,0.217275156,0.090828139,0.095280499,0.032947462
224,86.66560382,28.86048425,381,325,0.172307692,0.083076923,0.086153846,0.092307692,0.070769231,0.172307692,0.203076923,0.101538462,0.018461538
225,95.74934157,31.24763886,332,292,0.126712329,0.116438356,0.047945205,0.113013699,0.102739726,0.243150685,0.167808219,0.082191781,0
226,108.7009013,23.12408855,1574,1352,0.121301775,0.261094675,0.039201183,0.109467456,0.084319527,0.210059172,0.079881657,0.094674556,0
227,121.4368756,38.93236494,508,441,0.099773243,0.176870748,0.054421769,0.099773243,0.088435374,0.235827664,0.117913832,0.095238095,0.031746032
228,88.50661393,46.5025615,181,153,0.124183007,0.150326797,0.058823529,0.091503268,0.098039216,0.222222222,0.163398693,0.065359477,0.026143791
229,78.91031657,33.58399945,27,25,0.08,0.04,0.12,0.12,0.08,0.16,0.2,0.2,0
230,107.4003358,34.73264071,772,679,0.095729013,0.212076583,0.057437408,0.073637703,0.101620029,0.209131075,0.113402062,0.101620029,0.035346097
231,120.5212299,22.74083071,999,854,0.146370023,0.240046838,0.046838407,0.094847775,0.073770492,0.224824356,0.079625293,0.091334895,0.00234192
232,101.7640971,24.63052938,1941,1663,0.115453999,0.209260373,0.039085989,0.086590499,0.089597114,0.242333133,0.112447384,0.098015634,0.007215875
233,79.59162342,36.47190125,124,108,0.092592593,0.092592593,0.064814815,0.166666667,0.037037037,0.259259259,0.212962963,0.046296296,0.027777778
234,105.7500207,23.95483122,1998,1704,0.129107981,0.283450704,0.041666667,0.106807512,0.083920188,0.202464789,0.052230047,0.100352113,0
235,96.72418302,38.51203774,83,71,0.126760563,0.098591549,0.056338028,0.183098592,0.070422535,0.154929577,0.211267606,0.084507042,0.014084507
236,110.727368,33.87181153,1542,1356,0.095870206,0.219026549,0.056784661,0.097345133,0.089970501,0.192477876,0.117256637,0.109144543,0.022123894
237,86.75845416,36.18335131,14,12,0.166666667,0.083333333,0,0,0.083333333,0.166666667,0.25,0.25,0
238,83.25540132,42.82678306,172,145,0.131034483,0.124137931,0.089655172,0.131034483,0.055172414,0.255172414,0.117241379,0.089655172,0.006896552
239,102.2060329,30.95476443,2108,1835,0.119346049,0.171662125,0.058855586,0.072479564,0.123160763,0.216348774,0.13133515,0.079564033,0.027247956
240,123.6095661,44.75092959,425,381,0.086614173,0.202099738,0.031496063,0.115485564,0.057742782,0.160104987,0.186351706,0.139107612,0.020997375
241,121.0800809,44.97252231,377,334,0.083832335,0.191616766,0.04491018,0.113772455,0.080838323,0.182634731,0.182634731,0.092814371,0.026946108
242,84.27903412,36.6094269,20,17,0.235294118,0.117647059,0,0.058823529,0.058823529,0.294117647,0.176470588,0.058823529,0
243,83.18171889,36.37805797,7,6,0.333333333,0,0,0,0,0.5,0.166666667,0,0
244,88.73073563,37.43922493,90,82,0.097560976,0.036585366,0.06097561,0.134146341,0.06097561,0.219512195,0.268292683,0.12195122,0
245,90.99078989,37.7956771,38,34,0.205882353,0.058823529,0.058823529,0.205882353,0.029411765,0.088235294,0.176470588,0.176470588,0
246,88.88393351,41.08748666,7,5,0,0,0,0.4,0,0.6,0,0,0
247,83.05821035,40.02517197,7,7,0,0.142857143,0.285714286,0,0,0.285714286,0,0.285714286,0
248,104.5717479,23.15401933,3297,2785,0.133572711,0.262118492,0.038779174,0.090843806,0.091561939,0.210412926,0.068222621,0.104129264,0.000359066
249,114.4689785,41.76909854,286,262,0.091603053,0.198473282,0.034351145,0.125954198,0.072519084,0.167938931,0.198473282,0.106870229,0.003816794
250,81.11727362,38.68348196,25,19,0.210526316,0,0.052631579,0.052631579,0.157894737,0.315789474,0.052631579,0.157894737,0
251,81.44913248,37.83551845,35,27,0.222222222,0,0.037037037,0.037037037,0.111111111,0.37037037,0.074074074,0.148148148,0
252,105.2851231,32.89597753,1536,1350,0.097777778,0.222222222,0.062962963,0.094814815,0.105925926,0.2,0.105185185,0.09037037,0.020740741
253,77.41650182,38.71760397,193,168,0.125,0.172619048,0.029761905,0.18452381,0.053571429,0.214285714,0.095238095,0.101190476,0.023809524
254,97.11038529,28.0539974,373,330,0.154545455,0.148484848,0.042424242,0.045454545,0.109090909,0.242424242,0.154545455,0.072727273,0.03030303
255,77.45318367,35.94450827,125,108,0.083333333,0.055555556,0.074074074,0.175925926,0.083333333,0.277777778,0.138888889,0.101851852,0.009259259
256,109.7199192,42.4244351,7,6,0.166666667,0,0.166666667,0,0,0.5,0.166666667,0,0
257,84.76527449,42.19844814,150,127,0.11023622,0.133858268,0.078740157,0.141732283,0.047244094,0.244094488,0.141732283,0.094488189,0.007874016
258,78.43500373,34.66752884,29,24,0.083333333,0.041666667,0.083333333,0.125,0,0.416666667,0.125,0.083333333,0.041666667
259,119.191644,30.85418322,996,828,0.11352657,0.200483092,0.054347826,0.129227053,0.088164251,0.211352657,0.079710145,0.112318841,0.010869565
260,119.3298818,41.52257768,839,726,0.093663912,0.191460055,0.039944904,0.101928375,0.08815427,0.198347107,0.168044077,0.103305785,0.015151515
261,112.7153545,27.60861388,1516,1309,0.135981665,0.211611917,0.058823529,0.091673033,0.084033613,0.203208556,0.094728801,0.113827349,0.006111536
262,85.66078778,32.32004272,4,4,0,0.25,0,0,0,0,0.25,0.5,0
263,82.091079,36.13727751,40,33,0.090909091,0.03030303,0,0.03030303,0.03030303,0.333333333,0.272727273,0.212121212,0
264,112.0542591,42.71516636,141,127,0.094488189,0.086614173,0.05511811,0.173228346,0.094488189,0.196850394,0.228346457,0.062992126,0.007874016
265,116.5849765,24.7435406,1491,1309,0.145148969,0.243697479,0.042016807,0.089381207,0.090145149,0.206264324,0.084033613,0.096256684,0.003055768
266,75.32842975,38.13893153,520,455,0.125274725,0.103296703,0.054945055,0.145054945,0.050549451,0.224175824,0.164835165,0.092307692,0.03956044
267,120.4163122,37.57956805,78,68,0.058823529,0.191176471,0.073529412,0.073529412,0.161764706,0.220588235,0.088235294,0.117647059,0.014705882
268,84.8497485,34.89727848,5,4,0,0.25,0,0,0,0,0.25,0.5,0
269,125.8793736,49.06631322,40,34,0.205882353,0.058823529,0.088235294,0.058823529,0,0.088235294,0.323529412,0.117647059,0.058823529
270,77.07204226,36.75711048,262,224,0.111607143,0.098214286,0.0625,0.1875,0.071428571,0.214285714,0.125,0.120535714,0.008928571
271,118.536071,45.14884584,47,44,0.113636364,0.159090909,0.022727273,0.113636364,0.068181818,0.25,0.181818182,0.045454545,0.045454545
272,110.6614367,25.84282931,2805,2413,0.139660174,0.236220472,0.048901782,0.09034397,0.095731455,0.208454206,0.075424782,0.102776627,0.002486531
273,117.3118116,33.65646081,129,111,0.126126126,0.153153153,0.027027027,0.09009009,0.054054054,0.297297297,0.117117117,0.135135135,0
274,110.6548415,24.94117437,2991,2605,0.139731286,0.240307102,0.03915547,0.093666027,0.081381958,0.209980806,0.081765835,0.110940499,0.003071017
275,125.5289687,41.84913042,402,342,0.093567251,0.213450292,0.049707602,0.108187135,0.081871345,0.228070175,0.137426901,0.064327485,0.023391813
276,110.7884984,40.06689536,199,180,0.133333333,0.177777778,0.033333333,0.138888889,0.05,0.2,0.15,0.083333333,0.033333333
277,99.04194619,30.70297365,433,375,0.136,0.117333333,0.072,0.072,0.085333333,0.216,0.232,0.061333333,0.008
278,95.90004646,30.36672388,379,313,0.169329073,0.083067093,0.031948882,0.073482428,0.124600639,0.249201278,0.156549521,0.051118211,0.060702875
279,102.2739045,41.62317785,68,60,0.15,0.2,0.066666667,0.116666667,0.016666667,0.183333333,0.183333333,0.083333333,0
280,118.7197072,39.24846457,2,2,0,0,0,1,0,0,0,0,0
281,117.4768304,35.422852,457,406,0.093596059,0.199507389,0.071428571,0.103448276,0.083743842,0.221674877,0.110837438,0.108374384,0.007389163
282,111.826788,33.86041271,1463,1281,0.112412178,0.217017955,0.06245121,0.099921936,0.096799375,0.201405152,0.088212334,0.104605777,0.017174083
283,94.8587199,30.23601228,990,824,0.13592233,0.14684466,0.050970874,0.074029126,0.128640777,0.219660194,0.13592233,0.072815534,0.035194175
284,110.7523662,36.52754437,648,565,0.107964602,0.221238938,0.069026549,0.083185841,0.081415929,0.210619469,0.125663717,0.092035398,0.008849558
285,80.26235962,34.78245683,80,72,0.138888889,0.027777778,0.138888889,0.138888889,0.027777778,0.180555556,0.208333333,0.138888889,0
286,119.7575935,36.19008935,342,300,0.13,0.18,0.043333333,0.126666667,0.073333333,0.163333333,0.153333333,0.113333333,0.016666667
287,98.91449394,39.60708933,162,145,0.124137931,0.137931034,0.034482759,0.186206897,0.027586207,0.193103448,0.15862069,0.089655172,0.048275862
288,85.03800067,45.00809953,107,96,0.125,0.177083333,0.052083333,0.114583333,0.083333333,0.208333333,0.21875,0.020833333,0
289,112.6877412,26.71175827,450,391,0.150895141,0.194373402,0.043478261,0.109974425,0.089514066,0.242966752,0.079283887,0.081841432,0.007672634
290,109.6193373,35.64438036,846,746,0.105898123,0.206434316,0.053619303,0.096514745,0.095174263,0.190348525,0.115281501,0.107238606,0.029490617
291,99.415234,22.41319002,1152,1007,0.135054618,0.255213505,0.040714995,0.11817279,0.067527309,0.2224429,0.068520357,0.090367428,0.001986097
292,117.5640844,24.68285294,1907,1632,0.131127451,0.212009804,0.038602941,0.103553922,0.084558824,0.22120098,0.080882353,0.125612745,0.00245098
293,106.522983,29.37736992,1907,1649,0.146755609,0.199514857,0.050333535,0.095815646,0.091570649,0.206791995,0.093389933,0.10430564,0.011522135
294,85.15008395,30.37795993,5,4,0.25,0,0,0,0,0.25,0,0.5,0
295,109.6609005,18.66357748,3436,2939,0.12759442,0.262334127,0.031303164,0.110581831,0.071112623,0.218101395,0.063286832,0.115685607,0
296,123.0132313,48.43243821,231,196,0.117346939,0.18877551,0.030612245,0.12244898,0.091836735,0.178571429,0.168367347,0.06122449,0.040816327
297,94.36376317,32.87076001,226,198,0.106060606,0.106060606,0.055555556,0.126262626,0.090909091,0.202020202,0.171717172,0.141414141,0
298,101.5972994,26.42685277,1017,863,0.1599073,0.212050985,0.046349942,0.086906141,0.068366165,0.227114716,0.097334878,0.092699884,0.009269988
299,120.7114706,22.05420602,23,22,0.045454545,0.409090909,0.045454545,0,0.045454545,0.363636364,0.045454545,0.045454545,0
300,110.675034,27.63921572,301,264,0.121212121,0.227272727,0.060606061,0.079545455,0.09469697,0.212121212,0.079545455,0.121212121,0.003787879
301,104.2633134,31.96280335,1906,1658,0.118214717,0.192400483,0.060916767,0.063932449,0.130277443,0.23039807,0.11278649,0.075392039,0.015681544
302,110.7980803,40.95290333,120,110,0.109090909,0.163636364,0.054545455,0.1,0.1,0.136363636,0.254545455,0.054545455,0.027272727
303,130.6286951,46.63058288,287,249,0.092369478,0.208835341,0.052208835,0.124497992,0.116465863,0.152610442,0.128514056,0.104417671,0.020080321
304,100.0932379,39.70051701,185,167,0.131736527,0.173652695,0.023952096,0.119760479,0.05988024,0.185628743,0.19760479,0.107784431,0
305,108.4949276,35.63597577,606,532,0.101503759,0.212406015,0.041353383,0.12406015,0.078947368,0.17481203,0.144736842,0.095864662,0.026315789
306,114.361803,39.99797819,1213,1083,0.105263158,0.182825485,0.047091413,0.099722992,0.090489381,0.198522622,0.149584488,0.101569714,0.024930748
307,134.5026447,47.74811167,16,10,0.1,0.3,0,0.2,0,0.4,0,0,0
308,119.0947055,29.96733928,1583,1361,0.126377663,0.219691403,0.056576047,0.104335048,0.085966201,0.207200588,0.088905217,0.107274063,0.003673769
309,93.9893609,29.21579469,1728,1470,0.136054422,0.156462585,0.057823129,0.08707483,0.117006803,0.195238095,0.13877551,0.080952381,0.030612245
310,83.2941098,32.72713919,47,47,0.042553191,0.106382979,0.063829787,0.127659574,0.042553191,0.127659574,0.276595745,0.212765957,0
311,112.2789928,21.72383897,7,6,0,0.333333333,0.166666667,0.333333333,0,0.166666667,0,0,0
312,108.4235132,39.17447895,224,207,0.115942029,0.15942029,0.019323671,0.115942029,0.048309179,0.207729469,0.198067633,0.120772947,0.014492754
313,112.9585089,34.72463622,811,706,0.09631728,0.206798867,0.045325779,0.116147309,0.082152975,0.205382436,0.120396601,0.110481586,0.016997167
314,82.53822331,46.03520166,70,58,0.068965517,0.103448276,0.051724138,0.068965517,0.086206897,0.310344828,0.155172414,0.137931034,0.017241379
315,85.75729028,46.9008593,806,710,0.114084507,0.14084507,0.049295775,0.109859155,0.085915493,0.197183099,0.177464789,0.105633803,0.01971831
316,114.2596446,38.22950965,991,849,0.106007067,0.210836278,0.048292108,0.104829211,0.096584217,0.223792697,0.116607774,0.081272085,0.011778563
317,82.39672327,30.09922751,29,27,0.259259259,0,0.037037037,0.111111111,0.037037037,0.074074074,0.222222222,0.259259259,0
318,91.25863432,41.44114997,94,87,0.126436782,0.034482759,0.045977011,0.137931034,0.091954023,0.206896552,0.229885057,0.126436782,0
319,100.8567992,33.53340588,87,70,0.271428571,0.142857143,0.014285714,0.071428571,0.114285714,0.2,0.142857143,0.014285714,0.028571429
320,107.2423785,21.72004863,186,160,0.11875,0.3125,0.0375,0.14375,0.05,0.15625,0.03125,0.15,0
321,91.56245349,30.66426211,537,480,0.122916667,0.108333333,0.05,0.127083333,0.079166667,0.179166667,0.175,0.147916667,0.010416667
322,88.36120253,42.82198335,282,251,0.111553785,0.151394422,0.06374502,0.131474104,0.051792829,0.239043825,0.131474104,0.087649402,0.03187251
323,116.5047162,37.25025768,106,95,0.178947368,0.094736842,0.052631579,0.115789474,0.084210526,0.210526316,0.105263158,0.136842105,0.021052632
324,96.07120845,42.02272342,30,24,0.083333333,0.208333333,0.041666667,0.041666667,0.083333333,0.291666667,0.208333333,0.041666667,0
325,97.28563549,42.14150572,81,69,0.144927536,0.188405797,0.072463768,0.115942029,0.014492754,0.202898551,0.188405797,0.072463768,0
326,88.59150879,33.79140409,7,7,0,0.142857143,0,0.142857143,0.142857143,0,0.285714286,0.285714286,0
327,77.78097376,40.67765626,27,22,0.181818182,0.090909091,0.045454545,0.136363636,0,0.318181818,0.136363636,0.090909091,0
328,121.1813009,32.24416412,68,60,0.083333333,0.233333333,0.016666667,0.333333333,0.033333333,0.183333333,0.016666667,0.1,0
329,102.6752676,25.6008518,2631,2279,0.131636683,0.210618692,0.050899517,0.090829311,0.0912681,0.222027205,0.107503291,0.085563844,0.009653357
330,108.5906904,30.31262981,2045,1746,0.118556701,0.226231386,0.062428408,0.09163803,0.111111111,0.177548683,0.096792669,0.10882016,0.006872852
331,88.00267931,31.86672479,394,337,0.136498516,0.103857567,0.059347181,0.089020772,0.133531157,0.278931751,0.139465875,0.056379822,0.002967359
332,101.2747907,39.78347842,60,58,0.086206897,0.120689655,0.017241379,0.137931034,0.034482759,0.189655172,0.310344828,0.103448276,0
333,87.01823398,35.32228814,10,10,0.1,0.2,0.2,0,0,0,0.3,0.2,0
334,93.65166608,36.36766734,24,21,0.142857143,0.095238095,0.095238095,0.095238095,0,0.285714286,0.238095238,0.047619048,0
335,101.7666002,35.37549016,880,761,0.114323259,0.14848883,0.045992116,0.126149803,0.05913272,0.208935611,0.191852825,0.086727989,0.018396846
336,103.4375973,41.56791064,148,135,0.133333333,0.177777778,0.022222222,0.140740741,0.051851852,0.177777778,0.237037037,0.051851852,0.007407407
337,120.3413389,48.64492309,189,174,0.097701149,0.155172414,0.057471264,0.097701149,0.086206897,0.229885057,0.195402299,0.051724138,0.028735632
338,80.62442574,44.10399005,126,109,0.137614679,0.174311927,0.04587156,0.055045872,0.073394495,0.23853211,0.211009174,0.055045872,0.009174312
339,89.82383211,42.13882759,33,25,0.32,0,0.04,0.08,0.12,0.24,0.16,0.04,0
340,94.69722523,31.1157512,45,41,0.12195122,0.146341463,0.12195122,0.195121951,0.024390244,0.195121951,0.170731707,0.024390244,0
341,92.96530276,29.06787608,671,590,0.122033898,0.169491525,0.047457627,0.093220339,0.094915254,0.196610169,0.176271186,0.081355932,0.018644068
342,83.63142041,29.40059583,36,30,0.3,0,0.033333333,0.1,0.033333333,0.1,0.2,0.233333333,0
343,83.57921563,31.87088014,18,18,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0
344,98.51756661,28.00783929,3764,3202,0.136789507,0.182698314,0.057464085,0.094628357,0.119612742,0.222673329,0.097439101,0.075265459,0.013429107
345,125.0598166,45.50698681,146,131,0.091603053,0.160305344,0.022900763,0.145038168,0.114503817,0.198473282,0.190839695,0.061068702,0.015267176
346,117.9602279,46.57328558,15,14,0.071428571,0.142857143,0,0.071428571,0.142857143,0.285714286,0.142857143,0.071428571,0.071428571
347,112.0043436,40.94039231,673,618,0.100323625,0.160194175,0.033980583,0.110032362,0.088996764,0.190938511,0.194174757,0.105177994,0.01618123
348,93.0328481,44.38437519,274,250,0.152,0.152,0.068,0.128,0.084,0.192,0.124,0.08,0.02
349,127.5927368,45.21407206,739,631,0.106180666,0.153724247,0.04437401,0.141045959,0.096671949,0.191759113,0.122028526,0.107765452,0.036450079
350,113.2494773,41.80358825,206,192,0.083333333,0.203125,0.067708333,0.114583333,0.072916667,0.15625,0.177083333,0.109375,0.015625
351,116.5056071,23.8543792,785,685,0.154744526,0.245255474,0.042335766,0.093430657,0.065693431,0.216058394,0.072992701,0.109489051,0
352,119.8736398,40.07726513,220,193,0.124352332,0.212435233,0.031088083,0.093264249,0.067357513,0.222797927,0.160621762,0.077720207,0.010362694
353,113.3319262,22.4805171,533,459,0.117647059,0.261437908,0.030501089,0.11546841,0.052287582,0.222222222,0.054466231,0.145969499,0
354,110.5444575,21.47561885,617,551,0.128856624,0.237749546,0.02722323,0.110707804,0.058076225,0.221415608,0.070780399,0.145190563,0
355,111.7872073,32.08655024,327,286,0.115384615,0.230769231,0.06993007,0.118881119,0.090909091,0.202797203,0.073426573,0.083916084,0.013986014
356,90.54930303,44.05905821,315,282,0.131205674,0.159574468,0.056737589,0.081560284,0.106382979,0.205673759,0.145390071,0.070921986,0.042553191
357,103.4738262,28.34993495,2820,2442,0.114250614,0.227682228,0.062653563,0.07985258,0.106470106,0.218673219,0.094594595,0.083947584,0.011875512
358,129.8315964,48.5552438,157,134,0.134328358,0.164179104,0.059701493,0.074626866,0.089552239,0.253731343,0.104477612,0.097014925,0.02238806
359,94.04561039,40.00363204,159,145,0.062068966,0.048275862,0.048275862,0.2,0.048275862,0.193103448,0.2,0.2,0
360,114.6577751,25.74631837,1776,1543,0.139987038,0.228127025,0.041477641,0.105638367,0.092028516,0.2022035,0.075826312,0.11147116,0.003240441
361,111.8067809,32.97396985,1687,1481,0.108035111,0.212018906,0.06144497,0.09790682,0.095881161,0.204591492,0.096556381,0.107359892,0.016205267
362,95.27740374,33.88209545,340,292,0.154109589,0.092465753,0.044520548,0.136986301,0.078767123,0.184931507,0.215753425,0.089041096,0.003424658
363,101.0612584,41.54890246,283,254,0.141732283,0.157480315,0.043307087,0.153543307,0.035433071,0.169291339,0.18503937,0.11023622,0.003937008
364,89.05331562,44.75261332,64,53,0.132075472,0.245283019,0.056603774,0.075471698,0,0.283018868,0.150943396,0.056603774,0
365,109.0280287,21.68022849,434,378,0.124338624,0.251322751,0.029100529,0.103174603,0.074074074,0.216931217,0.063492063,0.137566138,0
366,117.1672209,44.32917209,326,303,0.082508251,0.148514851,0.04290429,0.092409241,0.069306931,0.214521452,0.234323432,0.105610561,0.00990099
367,76.44456613,35.98798758,195,170,0.123529412,0.094117647,0.070588235,0.141176471,0.047058824,0.229411765,0.158823529,0.111764706,0.023529412
368,84.88638338,31.23990202,94,86,0.139534884,0.104651163,0.034883721,0.174418605,0.034883721,0.162790698,0.197674419,0.151162791,0
369,86.87858911,48.77824645,123,112,0.133928571,0.116071429,0.044642857,0.098214286,0.116071429,0.276785714,0.107142857,0.053571429,0.053571429
370,119.580407,34.21899811,494,424,0.127358491,0.235849057,0.058962264,0.115566038,0.08254717,0.216981132,0.049528302,0.108490566,0.004716981
371,94.59769162,37.38187596,57,50,0.2,0.06,0.08,0.16,0.02,0.16,0.22,0.1,0
372,113.8534771,30.25778452,1335,1156,0.14100346,0.197231834,0.045847751,0.106401384,0.067474048,0.211937716,0.115051903,0.107266436,0.007785467
373,114.6113978,24.84536421,1471,1295,0.159073359,0.230888031,0.043243243,0.105019305,0.077992278,0.199227799,0.081081081,0.0996139,0.003861004
374,105.4349251,30.23221961,284,254,0.094488189,0.200787402,0.031496063,0.12992126,0.098425197,0.236220472,0.102362205,0.106299213,0
375,84.13288537,43.91887209,131,115,0.191304348,0.191304348,0.043478261,0.130434783,0.026086957,0.217391304,0.086956522,0.104347826,0.008695652
376,87.23548895,46.30414586,135,111,0.126126126,0.144144144,0.063063063,0.036036036,0.09009009,0.225225225,0.153153153,0.099099099,0.063063063
377,84.45290612,43.05827758,206,177,0.118644068,0.118644068,0.084745763,0.124293785,0.06779661,0.259887006,0.129943503,0.09039548,0.005649718
378,79.24514853,37.31488877,304,265,0.105660377,0.139622642,0.049056604,0.169811321,0.049056604,0.249056604,0.135849057,0.086792453,0.01509434
379,90.53247249,35.0205991,11,8,0.125,0,0,0,0,0.375,0.125,0.375,0
380,130.5572903,42.46310417,8,6,0.166666667,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0
381,85.6590595,39.62135372,10,8,0.125,0,0,0,0.125,0.25,0.25,0.25,0
382,105.9967252,41.66881539,8,8,0,0,0,0,0,0.75,0.25,0,0
383,126.7603771,47.13559986,75,68,0.044117647,0.132352941,0.058823529,0.088235294,0.058823529,0.147058824,0.205882353,0.220588235,0.044117647
384,101.6336422,21.82246787,3109,2645,0.111153119,0.24536862,0.027221172,0.112287335,0.057088847,0.253308129,0.064272212,0.128922495,0.000378072
385,88.23596197,30.99920821,233,206,0.116504854,0.09223301,0.063106796,0.169902913,0.038834951,0.174757282,0.194174757,0.150485437,0
386,95.0443828,41.01634343,28,23,0,0.043478261,0.043478261,0.260869565,0,0.304347826,0.130434783,0.217391304,0
387,82.58008713,44.54231107,679,589,0.129032258,0.169779287,0.054329372,0.151103565,0.05942275,0.173174873,0.151103565,0.088285229,0.0237691
388,95.39829907,39.26444373,250,226,0.084070796,0.097345133,0.03539823,0.181415929,0.044247788,0.185840708,0.194690265,0.172566372,0.004424779
389,106.7287996,23.98913072,2426,2090,0.134449761,0.266507177,0.03923445,0.1,0.079425837,0.214354067,0.064114833,0.100478469,0.001435407
390,100.1988526,29.90999261,624,548,0.116788321,0.098540146,0.041970803,0.100364964,0.129562044,0.193430657,0.189781022,0.116788321,0.012773723
391,91.42106319,36.05798901,46,40,0.2,0.05,0.05,0.175,0.025,0.15,0.175,0.175,0
392,101.423623,28.21396285,3073,2660,0.121052632,0.185714286,0.057894737,0.071428571,0.115037594,0.218421053,0.142857143,0.068421053,0.019172932
393,109.6105142,37.41379018,306,278,0.111510791,0.172661871,0.04676259,0.104316547,0.097122302,0.183453237,0.158273381,0.115107914,0.010791367
394,130.5778409,48.25190724,9,8,0.125,0,0,0.375,0.125,0,0.25,0.125,0
395,117.5621594,36.30520295,627,534,0.099250936,0.211610487,0.065543071,0.099250936,0.06928839,0.219101124,0.101123596,0.116104869,0.018726592
396,120.0321455,28.99337594,809,706,0.141643059,0.235127479,0.055240793,0.100566572,0.093484419,0.223796034,0.049575071,0.092067989,0.008498584
397,110.6965113,30.31902556,1295,1118,0.125223614,0.248658318,0.074239714,0.06529517,0.098389982,0.203935599,0.095706619,0.07960644,0.008944544
398,122.1730315,51.25964116,42,33,0.03030303,0.151515152,0,0.242424242,0.090909091,0.181818182,0.212121212,0.03030303,0.060606061
399,81.21627653,32.23744042,142,128,0.1484375,0.0625,0.09375,0.15625,0.0390625,0.1484375,0.203125,0.1484375,0
400,94.4179241,38.25575735,37,33,0.212121212,0.060606061,0.060606061,0.212121212,0.03030303,0.090909091,0.181818182,0.151515152,0
401,104.8942178,39.08512802,118,104,0.134615385,0.221153846,0.019230769,0.125,0.057692308,0.173076923,0.201923077,0.057692308,0.009615385
402,81.91421692,39.78289143,23,21,0.142857143,0.095238095,0.095238095,0.047619048,0.047619048,0.19047619,0.333333333,0.047619048,0
403,90.08796499,36.75571659,81,76,0.118421053,0.039473684,0.052631579,0.144736842,0.065789474,0.210526316,0.236842105,0.131578947,0
404,132.2128715,47.27976196,162,144,0.104166667,0.166666667,0.048611111,0.145833333,0.041666667,0.159722222,0.180555556,0.104166667,0.048611111
405,107.5381369,30.29526371,655,563,0.115452931,0.204262877,0.056838366,0.101243339,0.094138544,0.239786856,0.079928952,0.103019538,0.005328597
406,104.5575405,27.5100581,1204,1013,0.109575518,0.23988154,0.063178677,0.090819348,0.111549852,0.204343534,0.084896347,0.085883514,0.009871668
407,94.13898772,44.39117286,7,7,0,0.285714286,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0
408,121.7888828,39.56412724,215,185,0.102702703,0.237837838,0.064864865,0.124324324,0.07027027,0.232432432,0.064864865,0.081081081,0.021621622
