"Grid_ID","Longitude","Latitude","Species_N_All","Species_N_Inf","MDT","So_Pi","Df_Pi","Co_Pi","Sk_Pi","Um_Pi","Ra_Pi","Cp_Pi","Pa_Pi","Ck_Pi","Determinate","Indeterminate","H","Indeterminate_adj","Determinate_adj","H_Rank"
117,97.08140539,29.60451456,269,229,8.702366312,0.170305677,0.109170306,0.069868996,0.065502183,0.07860262,0.253275109,0.15720524,0.07860262,0.017467249,0.279475983,0.720524017,2.0169363726812,0.715209216296289,0.284790783703711,0.653211009174312
118,107.5892526,28.51092812,862,734,9.063526073,0.133514986,0.24386921,0.059945504,0.081743869,0.102179837,0.182561308,0.102179837,0.089918256,0.004087193,0.377384196,0.622615804,2.00207756934605,0.624335657436752,0.375664342563248,0.588990825688073
119,87.89129824,28.26017511,467,395,9.993713402,0.194936709,0.118987342,0.073417722,0.134177215,0.098734177,0.202531646,0.075949367,0.075949367,0.025316456,0.313924051,0.686075949,2.06990922442983,0.685076160044521,0.314923839955479,0.929357798165138
120,130.8284248,43.83498825,5,5,3.715832849,0.6,0,0,0.2,0,0,0.2,0,0,0.6,0.4,0.950270539233235,0.628693571369289,0.371306428630711,0.0105504587155963
121,130.857379,44.56883872,58,53,4.515318377,0.075471698,0.188679245,0.037735849,0.150943396,0.075471698,0.132075472,0.283018868,0.037735849,0.018867925,0.264150943,0.735849057,1.93696265136007,0.713674954644328,0.286325045355672,0.318348623853211
122,86.2212138,37.90324947,20,17,4.325933818,0.058823529,0,0.117647059,0,0.058823529,0.411764706,0.294117647,0.058823529,0,0.058823529,0.941176471,1.4770454027501,0.774470120521177,0.225529879478823,0.0522935779816514
123,126.7839875,41.92234165,433,362,7.457639537,0.102209945,0.209944751,0.063535912,0.135359116,0.082872928,0.193370166,0.091160221,0.077348066,0.044198895,0.312154696,0.687845304,2.08492116788617,0.686636749006555,0.313363250993445,0.969724770642202
124,127.1522971,43.45713703,554,469,6.783089116,0.119402985,0.174840085,0.0554371,0.117270789,0.068230277,0.206823028,0.159914712,0.059701493,0.038379531,0.29424307,0.70575693,2.06600778271098,0.703824196500321,0.296175803499679,0.905504587155963
125,76.31264933,38.42774462,106,92,7.514925005,0.206521739,0.043478261,0.010869565,0.054347826,0.02173913,0.326086957,0.217391304,0.076086957,0.043478261,0.25,0.75,1.7822220827285,0.73183885956997,0.26816114043003,0.132110091743119
126,108.4600478,37.40519454,462,430,6.316188649,0.093023256,0.190697674,0.023255814,0.148837209,0.062790698,0.18372093,0.148837209,0.11627907,0.03255814,0.28372093,0.71627907,2.03822481319141,0.713553678300327,0.286446321699673,0.770642201834862
127,89.92296792,28.59929495,259,230,6.713154501,0.113043478,0.095652174,0.052173913,0.156521739,0.07826087,0.160869565,0.239130435,0.082608696,0.02173913,0.208695652,0.791304348,2.03997272011514,0.778504033866079,0.221495966133921,0.788073394495413
128,111.9114519,37.40022871,947,843,7.533887791,0.112692764,0.189798339,0.046263345,0.109134045,0.097271649,0.18742586,0.139976275,0.096085409,0.021352313,0.302491103,0.697508897,2.06829741824712,0.696665333227633,0.303334666772367,0.922018348623853
129,93.24546122,43.50599794,26,23,6.026126353,0.086956522,0.260869565,0.043478261,0.043478261,0.173913043,0.173913043,0.173913043,0.043478261,0,0.347826087,0.652173913,1.8845210199076,0.662173223102418,0.337826776897582,0.194495412844037
130,95.22344415,40.1401581,171,144,6.49175713,0.076388889,0.118055556,0.034722222,0.215277778,0.020833333,0.180555556,0.138888889,0.152777778,0.0625,0.194444445,0.805555555,2.02022152696799,0.784058216746821,0.215941783253179,0.674311926605505
131,90.10536937,32.2387343,210,183,5.598140479,0.109289617,0.092896175,0.054644809,0.136612022,0.010928962,0.180327869,0.306010929,0.109289617,0,0.202185792,0.797814208,1.85603039985009,0.781308277315593,0.218691722684407,0.175229357798165
132,108.3653412,41.83246788,86,78,9.648824819,0.179487179,0.141025641,0.038461538,0.102564103,0.076923077,0.192307692,0.153846154,0.115384615,0,0.32051282,0.67948718,1.99491099671811,0.677184636070083,0.322815363929917,0.554128440366973
133,119.999133,36.96593231,68,59,9.227504065,0.13559322,0.186440678,0.06779661,0.050847458,0.084745763,0.322033898,0.016949153,0.13559322,0,0.322033898,0.677966102,1.83210596846909,0.675637526690322,0.324362473309678,0.160550458715596
134,122.5069888,45.7548042,737,649,7.677249835,0.092449923,0.163328197,0.040061633,0.146379045,0.083204931,0.209553159,0.147919877,0.093990755,0.023112481,0.25577812,0.74422188,2.05262575255335,0.741251692546964,0.258748307453036,0.842201834862385
135,117.0026679,30.11169608,377,344,7.829228014,0.125,0.23255814,0.029069767,0.122093023,0.101744186,0.235465116,0.058139535,0.095930233,0,0.35755814,0.64244186,1.92206994364837,0.644511294132703,0.355488705867297,0.267889908256881
136,125.6663026,48.17208825,233,209,8.196438121,0.100478469,0.133971292,0.023923445,0.148325359,0.086124402,0.162679426,0.200956938,0.110047847,0.033492823,0.234449761,0.765550239,2.05821797630032,0.754586216389786,0.245413783610214,0.869724770642202
137,133.85571,46.26429298,4,4,13.5336593,0,0.25,0,0,0.25,0.5,0,0,0,0.25,0.75,1.03972077083992,0.680753884692565,0.319246115307435,0.0188073394495413
138,122.0039415,50.35040303,575,487,8.542278356,0.084188912,0.154004107,0.051334702,0.119096509,0.0862423,0.223819302,0.164271047,0.084188912,0.032854209,0.238193019,0.761806981,2.06595467344946,0.756968226850124,0.243031773149876,0.904587155963303
139,80.18688759,31.97914427,31,28,6.836004898,0.214285714,0.035714286,0.035714286,0.25,0,0.107142857,0.142857143,0.214285714,0,0.25,0.75,1.76207954742198,0.710814741434612,0.289185258565388,0.11743119266055
140,109.9158934,21.13211646,657,574,10.61878938,0.151567944,0.243902439,0.027874564,0.108013937,0.06271777,0.198606272,0.094076655,0.113240418,0,0.395470383,0.604529617,1.93402083540219,0.607527822396699,0.392472177603301,0.309174311926605
141,112.6606838,25.8126966,2150,1847,8.811984088,0.139144559,0.22252301,0.046020574,0.096913914,0.089334055,0.217108825,0.082295615,0.103410937,0.003248511,0.361667569,0.638332431,1.9828523942367,0.638802196356022,0.361197803643978,0.489908256880734
142,119.290157,25.6966179,229,202,9.677857173,0.168316832,0.292079208,0.054455446,0.118811881,0.044554455,0.198019802,0.044554455,0.079207921,0,0.46039604,0.53960396,1.8697144934634,0.555192677455892,0.444807322544108,0.187155963302752
143,86.57844869,44.35701689,839,726,8.158105273,0.119834711,0.152892562,0.055096419,0.132231405,0.061983471,0.214876033,0.143250689,0.078512397,0.041322314,0.272727273,0.727272727,2.08120248225405,0.725220064744348,0.274779935255652,0.963302752293578
144,112.5374009,22.23559606,802,692,9.642833537,0.132947977,0.278901734,0.037572254,0.11849711,0.062138728,0.184971098,0.075144509,0.108381503,0.001445087,0.411849711,0.588150289,1.93000069013075,0.591277952909816,0.408722047090184,0.292660550458716
145,82.56222413,38.08167394,28,23,10.50448908,0.260869565,0.043478261,0,0.086956522,0,0.434782609,0.086956522,0.086956522,0,0.304347826,0.695652174,1.48613374639924,0.682059970548929,0.317940029451071,0.0532110091743119
146,91.9186036,38.82933632,115,106,5.502688134,0.132075472,0.047169811,0.056603774,0.169811321,0.056603774,0.179245283,0.226415094,0.132075472,0,0.179245283,0.820754717,1.94941803340303,0.790016980630412,0.209983019369588,0.359633027522936
147,101.1693118,40.66580258,102,94,6.152126953,0.117021277,0.159574468,0.042553191,0.127659574,0.031914894,0.180851064,0.255319149,0.085106383,0,0.276595745,0.723404255,1.91849748183959,0.711525688520946,0.288474311479054,0.255963302752294
148,110.7438447,35.64276166,600,518,6.850990498,0.1003861,0.216216216,0.048262548,0.108108108,0.086872587,0.212355212,0.121621622,0.088803089,0.017374517,0.316602316,0.683397684,2.03165322753279,0.682757431632357,0.317242568367643,0.73394495412844
149,100.6894649,25.4499995,2800,2395,8.842692442,0.119832985,0.209185804,0.049686848,0.088100209,0.096450939,0.23131524,0.113569937,0.076826722,0.015031315,0.329018789,0.670981211,2.01621593409687,0.670976942483668,0.329023057516332,0.648623853211009
150,115.8308027,28.3875979,1078,939,9.245436407,0.134185304,0.21086262,0.048988285,0.107561235,0.075612354,0.215122471,0.079872204,0.119275825,0.008519702,0.345047924,0.654952076,2.0071877586684,0.655393986404387,0.344606013595613,0.608256880733945
151,79.69881906,31.16323057,47,45,11.01043591,0.133333333,0.066666667,0,0.111111111,0.066666667,0.488888889,0.066666667,0.066666667,0,0.2,0.8,1.58479520675726,0.751157270673298,0.248842729326702,0.0697247706422018
152,94.15453291,28.33362373,806,681,10.38624278,0.160058737,0.183553598,0.041116006,0.073421439,0.114537445,0.270190896,0.069016153,0.067547724,0.020558003,0.343612335,0.656387665,1.97555683762255,0.656935243649702,0.343064756350298,0.45045871559633
153,117.4753411,48.08677494,134,120,7.713903509,0.1,0.15,0.033333333,0.091666667,0.108333333,0.225,0.191666667,0.083333333,0.016666667,0.25,0.75,2.01559135802951,0.735291436656118,0.264708563343882,0.644954128440367
154,117.1539073,31.88655877,342,292,7.544966011,0.113013699,0.226027397,0.023972603,0.116438356,0.061643836,0.195205479,0.136986301,0.123287671,0.003424658,0.339041096,0.660958904,1.96284262272737,0.66178298508473,0.33821701491527,0.408256880733945
155,115.0104907,31.99533693,1426,1251,8.20998358,0.10951239,0.219824141,0.055155875,0.103916867,0.082334133,0.211830536,0.095923261,0.107114309,0.014388489,0.329336531,0.670663469,2.02984080501164,0.670662162520444,0.329337837479556,0.720183486238532
156,110.3089725,18.8376083,680,602,11.36685103,0.137873754,0.285714286,0.026578073,0.102990033,0.051495017,0.220930233,0.091362126,0.083056478,0,0.42358804,0.57641196,1.87326228738152,0.5804958953889,0.4195041046111,0.190825688073395
157,129.0950756,45.92954818,180,153,7.444700114,0.130718954,0.189542484,0.045751634,0.104575163,0.098039216,0.156862745,0.169934641,0.098039216,0.006535948,0.320261438,0.679738562,2.03844888335715,0.678355851316242,0.321644148683758,0.771559633027523
158,109.586557,41.84162261,66,58,8.973659637,0.137931034,0.120689655,0.051724138,0.137931034,0.051724138,0.310344828,0.137931034,0.051724138,0,0.258620689,0.741379311,1.89764697003309,0.718735944733241,0.281264055266759,0.212844036697248
159,82.40162475,35.28668036,23,23,6.93836358,0.173913043,0,0.043478261,0.130434783,0.086956522,0.173913043,0.173913043,0.217391304,0,0.173913043,0.826086957,1.85876147126511,0.741720212888464,0.258279787111536,0.177981651376147
160,124.4982159,42.86113397,527,454,6.77588273,0.092511013,0.18061674,0.044052863,0.127753304,0.088105727,0.207048458,0.165198238,0.074889868,0.019823789,0.273127753,0.726872247,2.03910773253964,0.723682218255616,0.276317781744384,0.776146788990826
161,107.2461975,39.15517856,212,189,10.30405427,0.132275132,0.253968254,0.037037037,0.100529101,0.068783069,0.185185185,0.084656085,0.137566138,0,0.386243386,0.613756614,1.94699194168898,0.620927803634545,0.379072196365455,0.34954128440367
162,109.5915814,40.95464299,599,521,8.182449106,0.140115163,0.211132438,0.055662188,0.120921305,0.101727447,0.143953935,0.117082534,0.105566219,0.003838772,0.351247601,0.648752399,2.04132499315214,0.649839731609473,0.350160268390527,0.792660550458716
163,120.791401,51.35574829,135,110,8.565100871,0.1,0.154545455,0.027272727,0.145454545,0.109090909,0.181818182,0.218181818,0.036363636,0.027272727,0.254545455,0.745454545,2.00005706543633,0.730577980048321,0.269422019951679,0.579816513761468
164,110.7355141,34.75758314,1257,1092,8.014241354,0.105311355,0.214285714,0.063186813,0.085164835,0.086996337,0.203296703,0.119047619,0.107142857,0.015567766,0.319597069,0.680402931,2.04519053647465,0.680164020587752,0.319835979412248,0.807339449541284
165,98.42681148,35.11100295,396,347,6.645821645,0.129682997,0.097982709,0.04610951,0.158501441,0.080691643,0.16426513,0.195965418,0.121037464,0.005763689,0.227665706,0.772334294,2.03084810891081,0.764918195632589,0.235081804367411,0.727522935779817
166,85.93106314,35.11449072,5,5,1.710562442,0,0.2,0,0,0,0,0.4,0.4,0,0.2,0.8,1.05492016798614,0.690642335905744,0.309357664094256,0.023394495412844
167,117.6458556,25.57892913,1284,1116,9.141365986,0.138888889,0.235663082,0.037634409,0.096774194,0.079749104,0.201612903,0.094086022,0.110215054,0.005376344,0.374551971,0.625448029,1.98230363883983,0.626525644752203,0.373474355247797,0.488073394495413
168,114.7533837,27.5412049,1385,1187,9.119357637,0.144903117,0.228306655,0.049705139,0.091828138,0.093513058,0.199663016,0.090985678,0.098567818,0.00252738,0.373209772,0.626790228,1.99047054011297,0.62777467592234,0.37222532407766,0.522935779816514
169,121.8899684,42.21581418,603,535,7.338930804,0.108411215,0.171962617,0.03364486,0.140186916,0.078504673,0.198130841,0.143925234,0.089719626,0.035514019,0.280373832,0.719626168,2.06751867674617,0.717247293645357,0.282752706354643,0.91651376146789
170,87.20226795,30.80118197,54,46,4.579762316,0.086956522,0.043478261,0.02173913,0.152173913,0.043478261,0.130434783,0.282608696,0.239130435,0,0.130434783,0.869565217,1.81970914297886,0.795489044750518,0.204510955249482,0.155045871559633
171,83.4687624,45.6433132,441,393,8.658396305,0.122137405,0.132315522,0.061068702,0.091603053,0.086513995,0.20610687,0.188295165,0.1043257,0.007633588,0.254452927,0.745547073,2.03879169016195,0.740681681043012,0.259318318956988,0.774311926605505
172,111.6612287,25.8322961,1117,969,8.894488003,0.151702786,0.238390093,0.056759546,0.078431373,0.105263158,0.187822497,0.072239422,0.105263158,0.004127967,0.390092879,0.609907121,1.99092441035231,0.611569347943311,0.388430652056689,0.525688073394495
173,111.9567961,39.16939262,894,814,7.774249769,0.08968059,0.167076167,0.047911548,0.108108108,0.090909091,0.205159705,0.14987715,0.116707617,0.024570025,0.256756757,0.743243243,2.07046350231265,0.740887333641778,0.259112666358222,0.932110091743119
174,128.6795048,49.34771592,78,72,7.562701378,0.152777778,0.152777778,0.069444444,0.097222222,0.083333333,0.138888889,0.263888889,0.027777778,0.013888889,0.305555556,0.694444444,1.97764807287893,0.687892300735485,0.312107699264515,0.461467889908257
175,90.76818686,38.66402856,115,106,5.502688134,0.132075472,0.047169811,0.056603774,0.169811321,0.056603774,0.179245283,0.226415094,0.132075472,0,0.179245283,0.820754717,1.94941803340303,0.790016980630412,0.209983019369588,0.359633027522936
176,98.29544189,35.98995114,220,199,6.182411211,0.090452261,0.095477387,0.020100503,0.190954774,0.045226131,0.206030151,0.201005025,0.125628141,0.025125628,0.185929648,0.814070352,1.97747456008853,0.796771394652362,0.203228605347638,0.459633027522936
177,117.9654689,29.15505413,1574,1368,8.769376618,0.138157895,0.220760234,0.043128655,0.102339181,0.078216374,0.227339181,0.08625731,0.098684211,0.005116959,0.358918129,0.641081871,1.97879053208899,0.64165914117884,0.35834085882116,0.471559633027523
178,121.0211162,24.91690755,34,28,14.8137737,0.142857143,0.285714286,0.071428571,0.071428571,0.035714286,0.214285714,0.107142857,0.071428571,0,0.428571429,0.571428571,1.88984784637338,0.620373877349282,0.379626122650718,0.204587155963303
179,81.08261105,44.94479194,754,655,8.304998756,0.117557252,0.186259542,0.053435115,0.120610687,0.087022901,0.2,0.114503817,0.093129771,0.027480916,0.303816794,0.696183206,2.07869092434743,0.695160217360193,0.304839782639807,0.955963302752294
180,108.3325169,42.34467721,30,27,12.1017974,0.185185185,0.185185185,0.037037037,0.148148148,0.074074074,0.259259259,0.111111111,0,0,0.37037037,0.62962963,1.81646431558298,0.650223403790105,0.349776596209895,0.15045871559633
181,102.2883612,30.06702665,4920,4273,8.724389656,0.123566581,0.181605429,0.058038849,0.080037444,0.120758249,0.209688743,0.124970747,0.079335362,0.021998596,0.30517201,0.69482799,2.06325383310026,0.694674280917931,0.305325719082069,0.894495412844037
182,121.1855431,23.47216186,901,761,9.632103102,0.141918528,0.216819974,0.047306176,0.08935611,0.073587385,0.237844941,0.109067017,0.074901445,0.009198423,0.358738502,0.641261498,1.98118906857435,0.64227706401612,0.35772293598388,0.48348623853211
183,93.57805132,44.92303587,6,6,2.453501041,0,0.333333333,0.166666667,0.166666667,0.166666667,0,0.166666667,0,0,0.333333333,0.666666667,1.56071041006422,0.669892819691818,0.330107180308182,0.0651376146788991
184,99.59521782,26.25676027,2111,1815,8.73217528,0.125619835,0.186225895,0.065564738,0.095316804,0.107438017,0.229201102,0.093112948,0.087603306,0.009917355,0.31184573,0.68815427,2.03373012187051,0.687894319913064,0.312105680086936,0.746788990825688
185,111.9338582,38.28469576,179,162,7.666595946,0.086419753,0.209876543,0.049382716,0.117283951,0.074074074,0.172839506,0.166666667,0.086419753,0.037037037,0.296296296,0.703703704,2.06766735807276,0.698932244950696,0.301067755049304,0.918348623853211
186,122.0432658,40.12706728,22,18,13.39974854,0.111111111,0.166666667,0,0.055555556,0.166666667,0.277777778,0,0,0.222222222,0.277777778,0.722222222,1.69201980909386,0.691120413672013,0.308879586327987,0.0889908256880734
187,90.06839432,41.26949422,94,87,5.805785361,0.126436782,0.034482759,0.045977011,0.137931034,0.091954023,0.206896552,0.229885057,0.126436782,0,0.160919541,0.839080459,1.93728214692917,0.798857378116657,0.201142621883343,0.320642201834862
188,127.2149765,48.91580559,26,25,4.266028854,0.24,0.08,0.08,0.16,0.08,0.16,0.08,0.12,0,0.32,0.68,1.99159878427575,0.675095798675633,0.324904201324367,0.532110091743119
189,78.68269056,32.342679,47,45,10.98397674,0.133333333,0.066666667,0,0.111111111,0.088888889,0.488888889,0.066666667,0.044444444,0,0.2,0.8,1.57724413653502,0.751157270673298,0.248842729326702,0.0660550458715596
190,100.2450771,21.89856384,2200,1917,10.22316886,0.110589463,0.233176839,0.031820553,0.104329682,0.070944184,0.261345853,0.073030777,0.113719353,0.001043297,0.343766302,0.656233698,1.91243242609185,0.656435336445747,0.343564663554253,0.232110091743119
