FlowerID,Inflorescence,OccNum_All,OccNum_Beetles,OccNum_Flies,OccNum_Bees,OccNum_Wasps,OccNum_Butterflies,OccNum_Moths
F16816,D,0.013458029,0.008928571,0.0056926,0.016393443,0.006666667,0.033579034,0.005039194
F16817,D,0.067518248,0.0625,0.024667932,0.06557377,0.026666667,0.167076167,0.028555431
F16818,D,0.002965328,0.008928571,0.001897533,0,0,0.007371007,0.00055991
F16819,D,0.174726277,0.053571429,0.036053131,0.098360656,0.02,0.365274365,0.149496081
F16820,D,0.137089416,0.044642857,0.111954459,0.262295082,0.093333333,0.245700246,0.082866741
F16821,D,0.510720803,0.473214286,0.554079696,0.721311475,0.406666667,0.61998362,0.414333707
F16822,I,0.076186131,0,0.031309298,0.049180328,0.013333333,0.185913186,0.038633819
F16823,D,0.276459854,0.205357143,0.258064516,0.491803279,0.213333333,0.427518428,0.186450168
F16825,D,0.061815693,0.035714286,0.040796964,0.196721311,0.086666667,0.12039312,0.029115342
F16826,I,0.125684307,0.026785714,0.046489564,0.147540984,0.02,0.240786241,0.10806271
F16827,D,0.20209854,0.125,0.129032258,0.31147541,0.126666667,0.411138411,0.109742441
F16828,I,0.075729927,0.017857143,0.031309298,0.06557377,0.033333333,0.178542179,0.039193729
F16829,D,0.362910584,0.267857143,0.098671727,0.196721311,0.166666667,0.393120393,0.526315789
F16830,D,0.210538321,0.071428571,0.134724858,0.229508197,0.066666667,0.407862408,0.140537514
F16831,D,0.014370438,0.008928571,0.0056926,0.016393443,0.02,0.034398034,0.005599104
F16832,D,0.170392336,0.044642857,0.107210626,0.180327869,0.033333333,0.331695332,0.116461366
F16833,D,0.349908759,0.133928571,0.134724858,0.196721311,0.053333333,0.514332514,0.408174692
F16834,D,0.21145073,0.169642857,0.190702087,0.360655738,0.093333333,0.364455364,0.126539754
F16835,D,0.003193431,0,0.000948767,0.032786885,0.006666667,0.005733006,0.001679731
F16837,D,0.015282847,0.008928571,0.004743833,0.032786885,0.013333333,0.036036036,0.007278835
F16838,D,0.111085766,0.035714286,0.086337761,0.229508197,0.066666667,0.217854218,0.057110862
F16839,D,0.524635036,0.473214286,0.585388994,0.770491803,0.406666667,0.673218673,0.39193729
F16840,I,0.13024635,0.017857143,0.067362429,0.098360656,0.02,0.276003276,0.085106383
F16841,D,0.020529197,0.053571429,0.018026565,0.032786885,0.013333333,0.027027027,0.015677492
F16842,D,0.109717153,0.026785714,0.074003795,0.114754098,0.053333333,0.212121212,0.070548712
F16843,D,0.296532847,0.178571429,0.076850095,0.147540984,0.046666667,0.346437346,0.425531915
F16844,D,0.183394161,0.339285714,0.188804554,0.278688525,0.1,0.241605242,0.134378499
F16845,I,0.048585766,0.008928571,0.028462998,0.049180328,0.033333333,0.081081081,0.041993281
F16846,D,0.039461679,0.080357143,0.031309298,0.180327869,0.093333333,0.058968059,0.019036954
F16847,D,0.401459854,0.482142857,0.442125237,0.639344262,0.38,0.47993448,0.312430011
F16850,D,0.107664234,0.035714286,0.071157495,0.098360656,0.04,0.21048321,0.069428891
F16851,I,0.172217153,0.160714286,0.205882353,0.409836066,0.22,0.174447174,0.139417693
F16854,I,0.007755474,0.008928571,0.0056926,0.049180328,0,0.017199017,0.001679731
F16856,D,0.186587591,0.089285714,0.188804554,0.360655738,0.126666667,0.263718264,0.137737962
F16857,D,0.416286496,0.303571429,0.190702087,0.295081967,0.206666667,0.443898444,0.559350504
F16858,D,0.158074818,0.053571429,0.114800759,0.213114754,0.033333333,0.325962326,0.083986562
F16860,I,0.318202555,0.383928571,0.313092979,0.393442623,0.14,0.462735463,0.230683091
F16861,I,0.162864964,0.026785714,0.138519924,0.180327869,0.013333333,0.252252252,0.136618141
F16862,D,0.15830292,0.107142857,0.136622391,0.180327869,0.026666667,0.322686323,0.072228443
F16863,I,0.076642336,0.008928571,0.05028463,0.131147541,0.026666667,0.131859132,0.061030235
F16864,D,0.195027372,0.0625,0.181214421,0.245901639,0.08,0.261261261,0.174132139
F16865,I,0.050638686,0.017857143,0.032258065,0.049180328,0,0.108108108,0.028555431
F16866,I,0.222627737,0.098214286,0.19829222,0.278688525,0.093333333,0.364455364,0.156774916
F16867,D,0.222627737,0.089285714,0.208728653,0.295081967,0.206666667,0.318591319,0.172452408
F16869,I,0.026687956,0.017857143,0.017077799,0.098360656,0.02,0.05978706,0.008398656
F16870,D,0.132071168,0.035714286,0.134724858,0.163934426,0.033333333,0.178542179,0.111982083
F16871,D,0.195483577,0.035714286,0.068311195,0.114754098,0.013333333,0.230958231,0.274356103
F16872,D,0.114735401,0.026785714,0.102466793,0.163934426,0.04,0.185094185,0.083986562
F16873,D,0.174041971,0.071428571,0.171726755,0.196721311,0.04,0.236691237,0.149496081
F16874,D,0.263686131,0.160714286,0.259013283,0.360655738,0.06,0.419328419,0.180291153
F16875,D,0.080291971,0.026785714,0.037001898,0.147540984,0.02,0.180999181,0.043113102
F16876,I,0.064781022,0.017857143,0.017077799,0.06557377,0.006666667,0.141687142,0.048152296
F16877,I,0.23129562,0.098214286,0.185958254,0.245901639,0.086666667,0.318591319,0.218365062
F16878,I,0.219662409,0.142857143,0.148956357,0.180327869,0.28,0.321867322,0.192609183
F16879,I,0.131158759,0.035714286,0.128083491,0.163934426,0.033333333,0.186732187,0.10806271
F16880,D,0.171760949,0.044642857,0.166982922,0.229508197,0.046666667,0.221949222,0.156774916
F16881,I,0.266423358,0.169642857,0.283681214,0.409836066,0.233333333,0.350532351,0.20268757
F16882,I,0.276231752,0.1875,0.241935484,0.327868852,0.18,0.304668305,0.288913774
F16883,D,0.315465328,0.080357143,0.102466793,0.278688525,0.08,0.3996724,0.4193729
F16884,D,0.135264599,0.035714286,0.14516129,0.163934426,0.033333333,0.180999181,0.111982083
F16885,I,0.078923358,0.017857143,0.092979127,0.06557377,0,0.085176085,0.077267637
F16886,D,0.399863139,0.1875,0.258064516,0.409836066,0.166666667,0.451269451,0.480963046
F16887,D,0.511861314,0.267857143,0.359582543,0.475409836,0.253333333,0.659295659,0.539193729
F16888,D,0.001368613,0,0,0,0,0.004095004,0.00055991
F16890,I,0.179060219,0.053571429,0.162239089,0.163934426,0.04,0.303030303,0.124300112
F16892,D,0.030793796,0.017857143,0.014231499,0.032786885,0,0.076986077,0.012318029
F16893,D,0.179060219,0.044642857,0.172675522,0.196721311,0.06,0.240786241,0.158454647
F16894,I,0.186587591,0.0625,0.182163188,0.213114754,0.066666667,0.264537265,0.152855543
F16895,I,0.412636861,0.241071429,0.238140417,0.37704918,0.246666667,0.5004095,0.481522956
F16896,D,0.007527372,0.008928571,0.000948767,0.016393443,0,0.022932023,0.001119821
F16898,D,0.064781022,0.017857143,0.017077799,0.06557377,0.006666667,0.141687142,0.048152296
F16899,I,0.002509124,0,0.001897533,0.016393443,0,0.004914005,0.001119821
F16902,I,0.205748175,0.080357143,0.164136622,0.278688525,0.086666667,0.322686323,0.165733483
F16905,I,0.041970803,0,0.015180266,0.049180328,0.006666667,0.104013104,0.020716685
F16907,D,0.177007299,0.035714286,0.168880455,0.180327869,0.04,0.272727273,0.136618141
F16908,D,0.526687956,0.410714286,0.391840607,0.557377049,0.293333333,0.653562654,0.545352744
F16909,I,0.102417883,0.026785714,0.048387097,0.098360656,0.006666667,0.248157248,0.047592385
F16910,D,0.029881387,0,0.025616698,0.049180328,0,0.057330057,0.017357223
F16912,D,0.013686131,0,0.004743833,0,0,0.034398034,0.007278835
F16913,D,0.044023723,0.008928571,0.028462998,0.06557377,0,0.090909091,0.026315789
F16914,I,0.382755474,0.133928571,0.223908918,0.278688525,0.12,0.464373464,0.461926092
F16916,I,0.302691606,0.267857143,0.261859583,0.426229508,0.193333333,0.331695332,0.314109742
F16917,I,0.028512774,0,0.045540797,0.06557377,0,0.033579034,0.017917133
F16918,I,0.034671533,0.008928571,0.021821632,0.049180328,0,0.072072072,0.020716685
F16921,I,0.013001825,0.008928571,0.004743833,0.081967213,0,0.033579034,0.002799552
F16922,D,0.036268248,0.008928571,0.021821632,0.049180328,0,0.077805078,0.020716685
F16926,I,0.418111314,0.3125,0.215370019,0.278688525,0.213333333,0.427518428,0.559910414
F16927,I,0.148722628,0.053571429,0.149905123,0.196721311,0.066666667,0.208845209,0.118141097
F16928,D,0.65419708,0.633928571,0.459203036,0.672131148,0.526666667,0.72972973,0.729003359
F16929,I,0.229470803,0.053571429,0.057874763,0.147540984,0.046666667,0.266175266,0.334826428
F16930,D,0.265967153,0.080357143,0.133776091,0.147540984,0.18,0.37018837,0.295632699
F16931,I,0.266879562,0.0625,0.180265655,0.245901639,0.066666667,0.398853399,0.258118701
F16932,I,0.203923358,0.0625,0.128083491,0.180327869,0.006666667,0.278460278,0.223964166
F16933,D,0.069571168,0.026785714,0.054079696,0.098360656,0,0.106470106,0.061030235
F16934,I,0.008211679,0,0.008538899,0.049180328,0,0.017199017,0.001679731
F16935,I,0.300638686,0.241071429,0.289373814,0.426229508,0.18,0.384111384,0.259798432
F16936,I,0.038321168,0.008928571,0.019924099,0.049180328,0.026666667,0.064701065,0.033594625
F16937,I,0.118156934,0.107142857,0.069259962,0.131147541,0.08,0.223587224,0.078387458
F16938,I,0.047445255,0.008928571,0.026565465,0.098360656,0.02,0.095004095,0.030235162
F16939,I,0.047673358,0.008928571,0.034155598,0.081967213,0,0.098280098,0.026315789
F16940,I,0.155565693,0.053571429,0.125237192,0.213114754,0.086666667,0.234234234,0.129899216
F16941,D,0.371578467,0.330357143,0.347248577,0.557377049,0.293333333,0.416052416,0.358342665
F16942,I,0.005474453,0,0.001897533,0,0,0.017199017,0.00055991
F16944,I,0.000912409,0,0.000948767,0.016393443,0,0.000819001,0.00055991
F16945,D,0.27919708,0.348214286,0.274193548,0.37704918,0.153333333,0.392301392,0.207726764
F16948,I,0.045620438,0.035714286,0.024667932,0.147540984,0.026666667,0.094185094,0.023516237
F16949,I,0.044936131,0.008928571,0.027514231,0.06557377,0,0.095823096,0.025755879
F16950,I,0.26254562,0.098214286,0.230550285,0.278688525,0.193333333,0.352170352,0.235722284
F16952,I,0.08850365,0.017857143,0.056925996,0.081967213,0.006666667,0.162162162,0.068309071
F16953,I,0.049498175,0.035714286,0.029411765,0.163934426,0.026666667,0.099099099,0.026315789
F16954,I,0.00205292,0,0.001897533,0,0,0.005733006,0
F16955,D,0.004333942,0,0.007590133,0.016393443,0,0.007371007,0.00055991
F16956,I,0.05520073,0.026785714,0.028462998,0.049180328,0,0.11957412,0.033594625
F16957,I,0.073220803,0.035714286,0.081593928,0.180327869,0.026666667,0.126945127,0.034154535
F16958,I,0.153056569,0.0625,0.096774194,0.163934426,0.013333333,0.244062244,0.141097424
F16959,I,0.098540146,0.017857143,0.075901328,0.114754098,0.086666667,0.171990172,0.06718925
F16962,D,0.077782847,0.035714286,0.038899431,0.06557377,0.026666667,0.160524161,0.051511758
F16963,I,0.019160584,0,0.015180266,0.049180328,0,0.043407043,0.006718925
F16964,I,0.037864964,0.008928571,0.024667932,0.06557377,0,0.078624079,0.021836506
F16965,I,0.20209854,0.071428571,0.193548387,0.180327869,0.046666667,0.286650287,0.171332587
F16966,I,0.11564781,0.026785714,0.143263757,0.147540984,0.033333333,0.173628174,0.071108623
F16967,I,0.021213504,0.017857143,0.009487666,0.098360656,0,0.042588043,0.01287794
F16968,I,0.005474453,0,0.0056926,0,0,0.013104013,0.001119821
F16969,D,0.272125912,0.267857143,0.276091082,0.360655738,0.1,0.335790336,0.237961926
F16972,D,0.142563869,0.035714286,0.139468691,0.163934426,0.033333333,0.194922195,0.123740202
F16973,I,0.237226277,0.151785714,0.228652751,0.262295082,0.226666667,0.307944308,0.199328108
F16976,I,0.015510949,0,0.018975332,0.032786885,0,0.013104013,0.016797312
F16977,I,0.034443431,0,0.010436433,0.06557377,0.006666667,0.063882064,0.031914894
F16978,I,0.019388686,0,0.008538899,0.049180328,0,0.04995905,0.006718925
F16979,I,0.052463504,0.008928571,0.032258065,0.049180328,0.02,0.093366093,0.041993281
F16980,I,0.019388686,0,0.010436433,0.049180328,0,0.047502048,0.007278835
F16982,I,0.088047445,0.071428571,0.033206831,0.081967213,0.006666667,0.178542179,0.066629339
F16983,I,0.347399635,0.196428571,0.155597723,0.393442623,0.153333333,0.413595414,0.439529675
F16984,I,0.062728102,0.008928571,0.049335863,0.081967213,0,0.125307125,0.035834267
F16985,I,0.23129562,0.0625,0.110056926,0.213114754,0.033333333,0.28992629,0.290593505
F16986,I,0.332572993,0.1875,0.280834915,0.37704918,0.3,0.364455364,0.35162374
F16987,I,0.011405109,0.008928571,0.0028463,0.049180328,0,0.031941032,0.002239642
F16988,I,0.001596715,0,0.000948767,0.016393443,0,0.002457002,0.001119821
F16989,I,0.218521898,0.116071429,0.172675522,0.196721311,0.073333333,0.289107289,0.21668533
F16990,I,0.036952555,0,0.05313093,0.049180328,0.006666667,0.071253071,0.008398656
F16991,I,0.132071168,0.035714286,0.141366224,0.147540984,0.04,0.18018018,0.106942889
F16992,I,0.160127737,0.035714286,0.166982922,0.163934426,0.046666667,0.219492219,0.132698768
F16993,I,0.177007299,0.044642857,0.176470588,0.213114754,0.033333333,0.269451269,0.133258679
F16994,D,0.063640511,0.008928571,0.078747628,0.114754098,0.006666667,0.0999181,0.036394177
F16995,D,0.217837591,0.0625,0.167931689,0.262295082,0.066666667,0.343980344,0.181970885
F16996,I,0.043111314,0,0.017077799,0.049180328,0.006666667,0.104832105,0.021836506
F16998,D,0.338275547,0.321428571,0.271347249,0.426229508,0.193333333,0.461097461,0.304031355
F16999,D,0.132527372,0.071428571,0.084440228,0.180327869,0.04,0.276003276,0.072788354
F17000,D,0.188868613,0.142857143,0.144212524,0.295081967,0.173333333,0.314496314,0.129899216
F17001,D,0.539917883,0.553571429,0.453510436,0.639344262,0.3,0.667485667,0.519596865
F17003,D,0.068886861,0.017857143,0.024667932,0.06557377,0.026666667,0.144963145,0.049832027
F17004,D,0.009580292,0,0.007590133,0.016393443,0,0.021294021,0.003919373
F17005,I,0.091240876,0.026785714,0.056925996,0.098360656,0.006666667,0.168714169,0.069428891
F17006,D,0.072764599,0.151785714,0.061669829,0.114754098,0.02,0.110565111,0.051511758
F17007,D,0.065237226,0.026785714,0.027514231,0.049180328,0.013333333,0.137592138,0.045352744
F17008,I,0.130930657,0.035714286,0.129032258,0.163934426,0.033333333,0.185094185,0.10806271
F17010,D,0.187728102,0.044642857,0.173624288,0.229508197,0.053333333,0.268632269,0.159574468
F17012,D,0.010948905,0,0.028462998,0.049180328,0,0.009009009,0.002239642
F17013,I,0.128193431,0.053571429,0.089184061,0.213114754,0.046666667,0.192465192,0.115901456
F17014,I,0.188184307,0.071428571,0.19259962,0.213114754,0.073333333,0.252252252,0.157894737
F17018,I,0.033531022,0,0.023719165,0.06557377,0,0.063882064,0.022396417
F17019,D,0.136861314,0.080357143,0.082542694,0.131147541,0.066666667,0.184275184,0.146136618
F17020,I,0.163777372,0.035714286,0.018975332,0.06557377,0,0.19000819,0.25643897
F17021,D,0.175638686,0.116071429,0.140417457,0.180327869,0.12,0.275184275,0.136618141
F17022,D,0.149406934,0.053571429,0.139468691,0.229508197,0.04,0.221130221,0.118701008
F17023,D,0.026687956,0,0.014231499,0.016393443,0,0.06961507,0.008958567
F17024,D,0.004333942,0,0.007590133,0.016393443,0,0.007371007,0.00055991
F17025,I,0.036268248,0.008928571,0.021821632,0.049180328,0,0.077805078,0.020716685
F17026,I,0.49270073,0.473214286,0.368121442,0.524590164,0.153333333,0.531531532,0.568309071
F17027,I,0.162864964,0.258928571,0.123339658,0.295081967,0.053333333,0.252252252,0.123740202
F17030,I,0.002509124,0,0,0.049180328,0.006666667,0.005733006,0
F17031,I,0.121122263,0.035714286,0.116698292,0.163934426,0.033333333,0.182637183,0.092945129
F17032,I,0.034671533,0.008928571,0.021821632,0.049180328,0,0.072072072,0.020716685
F17033,I,0.114963504,0.026785714,0.119544592,0.163934426,0.033333333,0.193284193,0.069428891
F17034,I,0.022125912,0,0.041745731,0.049180328,0,0.022932023,0.012318029
F17035,I,0.00205292,0,0.001897533,0,0,0.005733006,0
F17036,I,0.278056569,0.080357143,0.24857685,0.278688525,0.253333333,0.358722359,0.254759239
F17037,I,0.136633212,0.035714286,0.122390892,0.163934426,0.04,0.186732187,0.124300112
F17038,I,0.044708029,0.008928571,0.025616698,0.098360656,0.02,0.097461097,0.022396417
F17040,I,0.123631387,0.026785714,0.087286528,0.213114754,0.053333333,0.180999181,0.114781635
F17041,I,0.410355839,0.303571429,0.190702087,0.229508197,0.2,0.431613432,0.555991041
F17042,I,0.127737226,0.026785714,0.134724858,0.245901639,0.046666667,0.193284193,0.087905935
F17045,I,0.072992701,0.017857143,0.05313093,0.081967213,0.006666667,0.075348075,0.091825308
F17046,I,0.170620438,0.035714286,0.092030361,0.213114754,0.053333333,0.298116298,0.146696529
F17047,I,0.498175182,0.321428571,0.288425047,0.459016393,0.26,0.556101556,0.614781635
F17048,I,0.192518248,0.044642857,0.030360531,0.098360656,0,0.222768223,0.296192609
F17049,I,0.08850365,0.017857143,0.056925996,0.081967213,0.006666667,0.162162162,0.068309071
F17050,I,0.129790146,0.035714286,0.139468691,0.196721311,0.04,0.196560197,0.089585666
F17051,I,0.001596715,0,0.000948767,0,0,0.002457002,0.001679731
F17052,I,0.064781022,0.017857143,0.017077799,0.06557377,0.006666667,0.141687142,0.048152296
F17053,I,0.026687956,0,0.010436433,0.06557377,0.006666667,0.04013104,0.029115342
F17054,I,0.09899635,0.026785714,0.069259962,0.098360656,0.006666667,0.181818182,0.072228443
F17055,I,0.076642336,0.008928571,0.036053131,0.098360656,0.006666667,0.149058149,0.060470325
F17056,I,0.017335766,0,0.019924099,0.098360656,0.006666667,0.035217035,0.002799552
F17057,I,0.067518248,0.017857143,0.017077799,0.06557377,0.066666667,0.144144144,0.048152296
F17058,I,0.125228102,0.0625,0.088235294,0.196721311,0.053333333,0.222768223,0.087905935
F17059,I,0.050638686,0,0.046489564,0.049180328,0,0.091728092,0.032474804
F17061,I,0.025091241,0,0.008538899,0.06557377,0.006666667,0.036036036,0.029115342
F17062,I,0.134124088,0.035714286,0.142314991,0.147540984,0.033333333,0.181818182,0.110862262
F17064,I,0.237910584,0.080357143,0.237191651,0.229508197,0.06,0.351351351,0.185890258
F17066,I,0.186359489,0.017857143,0.117647059,0.213114754,0.053333333,0.327600328,0.151175812
F17067,I,0.109260949,0.035714286,0.115749526,0.163934426,0.033333333,0.172809173,0.071108623
F17068,D,0.12294708,0.107142857,0.078747628,0.114754098,0.046666667,0.221949222,0.089025756
F17070,I,0.32504562,0.160714286,0.294117647,0.344262295,0.193333333,0.448812449,0.279395297
F17071,I,0.085082117,0.017857143,0.078747628,0.06557377,0,0.131859132,0.068868981
F17072,I,0.003649635,0,0,0,0,0.011466011,0.001119821
F17073,D,0.030793796,0.008928571,0.020872865,0.032786885,0,0.06961507,0.01399776
F17075,I,0.026687956,0,0.010436433,0.06557377,0.006666667,0.04013104,0.029115342
F17076,I,0.032846715,0,0.066413662,0.049180328,0.006666667,0.037674038,0.01343785
F17077,I,0.205976277,0.098214286,0.207779886,0.245901639,0.16,0.298116298,0.151175812
F17080,I,0.020072993,0.017857143,0.015180266,0.016393443,0,0.048321048,0.005599104
F17081,I,0.007983577,0,0.001897533,0.016393443,0,0.017199017,0.006159015
F17082,I,0.139142336,0.035714286,0.142314991,0.163934426,0.033333333,0.191646192,0.115901456
F17083,I,0.163777372,0.035714286,0.018975332,0.06557377,0,0.19000819,0.25643897
F17085,I,0.540830292,0.330357143,0.407969639,0.606557377,0.326666667,0.62981163,0.587346025
